X	Y
0.714714715	1.410682222
0.721721722	1.411347433
0.728728729	1.41194335
0.735735736	1.412469943
0.742742743	1.412927187
0.74974975	1.41331506
0.756756757	1.413633541
0.763763764	1.413882616
0.770770771	1.414062272
0.777777778	1.414172501
0.784784785	1.414213296
0.791791792	1.414184657
0.798798799	1.414086584
0.805805806	1.413919083
0.812812813	1.41368216
0.81981982	1.413375829
0.826826827	1.413000104
0.833833834	1.412555004
0.840840841	1.41204055
0.847847848	1.411456768
0.854854855	1.410803686
0.861861862	1.410081337
0.868868869	1.409289756
0.875875876	1.408428981
0.882882883	1.407499055
0.88988989	1.406500024
0.896896897	1.405431937
0.903903904	1.404294846
0.910910911	1.403088807
0.917917918	1.401813879
0.924924925	1.400470125
0.931931932	1.399057611
0.938938939	1.397576406
0.945945946	1.396026583
0.952952953	1.394408218
0.95995996	1.39272139
0.966966967	1.390966182
0.973973974	1.389142681
0.980980981	1.387250976
0.987987988	1.38529116
0.994994995	1.383263328
1.002002002	1.381167582
1.009009009	1.379004023
1.016016016	1.376772757
1.023023023	1.374473895
1.03003003	1.372107549
1.037037037	1.369673835
1.044044044	1.367172873
1.051051051	1.364604786
1.058058058	1.3619697
1.065065065	1.359267743
1.072072072	1.356499049
1.079079079	1.353663754
1.086086086	1.350761997
1.093093093	1.347793921
1.1001001	1.34475967
1.107107107	1.341659394
1.114114114	1.338493246
1.121121121	1.33526138
1.128128128	1.331963956
1.135135135	1.328601135
1.142142142	1.325173083
1.149149149	1.321679967
1.156156156	1.318121959
1.163163163	1.314499235
1.17017017	1.310811971
1.177177177	1.307060349
1.184184184	1.303244553
1.191191191	1.29936477
1.198198198	1.295421192
1.205205205	1.29141401
1.212212212	1.287343423
1.219219219	1.28320963
1.226226226	1.279012834
1.233233233	1.274753242
1.24024024	1.270431061
1.247247247	1.266046505
1.254254254	1.261599788
1.261261261	1.25709113
1.268268268	1.252520751
1.275275275	1.247888876
1.282282282	1.243195732
1.289289289	1.23844155
1.296296296	1.233626562
1.303303303	1.228751007
1.31031031	1.223815122
1.317317317	1.21881915
1.324324324	1.213763337
1.331331331	1.20864793
1.338338338	1.203473181
1.345345345	1.198239345
1.352352352	1.192946677
1.359359359	1.187595438
1.366366366	1.18218589
1.373373373	1.1767183
1.38038038	1.171192935
1.387387387	1.165610067
1.394394394	1.15996997
1.401401401	1.15427292
1.408408408	1.148519199
1.415415415	1.142709087
1.422422422	1.136842871
1.429429429	1.130920838
1.436436436	1.124943279
1.443443443	1.118910487
1.45045045	1.11282276
1.457457457	1.106680395
1.464464464	1.100483695
1.471471471	1.094232963
1.478478478	1.087928506
1.485485485	1.081570634
1.492492492	1.07515966
1.499499499	1.068695897
1.506506507	1.062179664
1.513513514	1.055611279
1.520520521	1.048991067
1.527527528	1.042319351
1.534534535	1.035596459
1.541541542	1.028822722
1.548548549	1.021998471
1.555555556	1.015124043
1.562562563	1.008199774
1.56956957	1.001226004
1.576576577	0.994203077
1.583583584	0.987131336
1.590590591	0.980011129
1.597597598	0.972842805
1.604604605	0.965626717
1.611611612	0.958363218
1.618618619	0.951052666
1.625625626	0.943695419
1.632632633	0.936291839
1.63963964	0.928842289
1.646646647	0.921347134
1.653653654	0.913806743
1.660660661	0.906221486
1.667667668	0.898591735
1.674674675	0.890917866
1.681681682	0.883200254
1.688688689	0.875439279
1.695695696	0.867635322
1.702702703	0.859788765
1.70970971	0.851899995
1.716716717	0.843969398
1.723723724	0.835997364
1.730730731	0.827984284
1.737737738	0.819930552
1.744744745	0.811836563
1.751751752	0.803702714
1.758758759	0.795529405
1.765765766	0.787317038
1.772772773	0.779066015
1.77977978	0.770776741
1.786786787	0.762449623
1.793793794	0.754085071
1.800800801	0.745683495
1.807807808	0.737245308
1.814814815	0.728770923
1.821821822	0.720260757
1.828828829	0.711715228
1.835835836	0.703134755
1.842842843	0.694519759
1.84984985	0.685870664
1.856856857	0.677187894
1.863863864	0.668471876
1.870870871	0.659723037
1.877877878	0.650941807
1.884884885	0.642128617
1.891891892	0.6332839
1.898898899	0.624408089
1.905905906	0.615501622
1.912912913	0.606564935
1.91991992	0.597598467
1.926926927	0.588602658
1.933933934	0.57957795
1.940940941	0.570524785
1.947947948	0.561443609
1.954954955	0.552334868
1.961961962	0.543199008
1.968968969	0.534036477
1.975975976	0.524847727
1.982982983	0.515633208
1.98998999	0.506393372
1.996996997	0.497128674
2.004004004	0.487839567
2.011011011	0.478526509
2.018018018	0.469189956
2.025025025	0.459830366
2.032032032	0.4504482
2.039039039	0.441043918
2.046046046	0.431617981
2.053053053	0.422170853
2.06006006	0.412702997
2.067067067	0.403214879
2.074074074	0.393706963
2.081081081	0.384179717
2.088088088	0.374633608
2.095095095	0.365069106
2.102102102	0.35548668
2.109109109	0.3458868
2.116116116	0.336269938
2.123123123	0.326636565
2.13013013	0.316987156
2.137137137	0.307322183
2.144144144	0.297642121
2.151151151	0.287947445
2.158158158	0.278238632
2.165165165	0.268516158
2.172172172	0.2587805
2.179179179	0.249032137
2.186186186	0.239271547
2.193193193	0.229499209
2.2002002	0.219715603
2.207207207	0.209921209
2.214214214	0.200116509
2.221221221	0.190301984
2.228228228	0.180478115
2.235235235	0.170645385
2.242242242	0.160804276
2.249249249	0.150955273
2.256256256	0.141098858
2.263263263	0.131235515
2.27027027	0.121365728
2.277277277	0.111489983
2.284284284	0.101608764
2.291291291	0.091722557
2.298298298	0.081831846
2.305305305	0.071937117
2.312312312	0.062038856
2.319319319	0.052137549
2.326326326	0.042233682
2.333333333	0.032327742
2.34034034	0.022420214
2.347347347	0.012511586
2.354354354	0.002602344
2.361361361	-0.007307027
2.368368368	-0.017216038
2.375375375	-0.027124205
2.382382382	-0.037031039
2.389389389	-0.046936056
2.396396396	-0.056838768
2.403403403	-0.066738689
2.41041041	-0.076635334
2.417417417	-0.086528216
2.424424424	-0.096416849
2.431431431	-0.106300749
2.438438438	-0.116179429
2.445445445	-0.126052406
2.452452452	-0.135919193
2.459459459	-0.145779307
2.466466466	-0.155632264
2.473473473	-0.165477579
2.48048048	-0.17531477
2.487487487	-0.185143353
2.494494494	-0.194962847
2.501501502	-0.204772767
2.508508509	-0.214572634
2.515515516	-0.224361966
2.522522523	-0.234140282
2.52952953	-0.243907102
2.536536537	-0.253661947
2.543543544	-0.263404338
2.550550551	-0.273133796
2.557557558	-0.282849844
2.564564565	-0.292552004
2.571571572	-0.302239801
2.578578579	-0.311912758
2.585585586	-0.321570401
2.592592593	-0.331212256
2.5995996	-0.340837849
2.606606607	-0.350446707
2.613613614	-0.360038359
2.620620621	-0.369612334
2.627627628	-0.379168162
2.634634635	-0.388705373
2.641641642	-0.3982235
2.648648649	-0.407722075
2.655655656	-0.417200631
2.662662663	-0.426658704
2.66966967	-0.436095829
2.676676677	-0.445511542
2.683683684	-0.454905382
2.690690691	-0.464276886
2.697697698	-0.473625596
2.704704705	-0.482951052
2.711711712	-0.492252795
2.718718719	-0.50153037
2.725725726	-0.510783321
2.732732733	-0.520011194
2.73973974	-0.529213535
2.746746747	-0.538389893
2.753753754	-0.547539817
2.760760761	-0.556662858
2.767767768	-0.565758568
2.774774775	-0.5748265
2.781781782	-0.583866209
2.788788789	-0.592877252
2.795795796	-0.601859186
2.802802803	-0.61081157
2.80980981	-0.619733964
2.816816817	-0.628625931
2.823823824	-0.637487033
2.830830831	-0.646316836
2.837837838	-0.655114906
2.844844845	-0.663880811
2.851851852	-0.672614121
2.858858859	-0.681314407
2.865865866	-0.689981242
2.872872873	-0.698614201
2.87987988	-0.707212859
2.886886887	-0.715776794
2.893893894	-0.724305586
2.900900901	-0.732798816
2.907907908	-0.741256067
2.914914915	-0.749676924
2.921921922	-0.758060973
2.928928929	-0.766407804
2.935935936	-0.774717005
2.942942943	-0.782988169
2.94994995	-0.79122089
2.956956957	-0.799414763
2.963963964	-0.807569387
2.970970971	-0.815684361
2.977977978	-0.823759287
2.984984985	-0.831793768
2.991991992	-0.839787409
2.998998999	-0.847739819
3.006006006	-0.855650606
3.013013013	-0.863519382
3.02002002	-0.871345762
3.027027027	-0.87912936
3.034034034	-0.886869795
3.041041041	-0.894566686
3.048048048	-0.902219656
3.055055055	-0.909828329
3.062062062	-0.917392331
3.069069069	-0.924911291
3.076076076	-0.93238484
3.083083083	-0.93981261
3.09009009	-0.947194238
3.097097097	-0.954529361
3.104104104	-0.961817618
3.111111111	-0.969058651
3.118118118	-0.976252106
3.125125125	-0.983397629
3.132132132	-0.990494869
3.139139139	-0.997543478
3.146146146	-1.00454311
3.153153153	-1.01149342
3.16016016	-1.018394069
3.167167167	-1.025244716
3.174174174	-1.032045026
3.181181181	-1.038794664
3.188188188	-1.0454933
3.195195195	-1.052140604
3.202202202	-1.058736251
3.209209209	-1.065279915
3.216216216	-1.071771277
3.223223223	-1.078210016
3.23023023	-1.084595818
3.237237237	-1.090928369
3.244244244	-1.097207357
3.251251251	-1.103432474
3.258258258	-1.109603415
3.265265265	-1.115719877
3.272272272	-1.12178156
3.279279279	-1.127788165
3.286286286	-1.133739398
3.293293293	-1.139634967
3.3003003	-1.145474582
3.307307307	-1.151257956
3.314314314	-1.156984807
3.321321321	-1.162654851
3.328328328	-1.168267812
3.335335335	-1.173823413
3.342342342	-1.179321382
3.349349349	-1.184761449
3.356356356	-1.190143346
3.363363363	-1.195466809
3.37037037	-1.200731578
3.377377377	-1.205937393
3.384384384	-1.211084
3.391391391	-1.216171144
3.398398398	-1.221198577
3.405405405	-1.226166051
3.412412412	-1.231073324
3.419419419	-1.235920153
3.426426426	-1.240706301
3.433433433	-1.245431533
3.44044044	-1.250095617
3.447447447	-1.254698323
3.454454454	-1.259239427
3.461461461	-1.263718704
3.468468468	-1.268135936
3.475475475	-1.272490904
3.482482482	-1.276783396
3.489489489	-1.281013201
3.496496496	-1.28518011
3.503503504	-1.28928392
3.510510511	-1.293324428
3.517517518	-1.297301437
3.524524525	-1.301214751
3.531531532	-1.305064178
3.538538539	-1.308849529
3.545545546	-1.312570618
3.552552553	-1.316227263
3.55955956	-1.319819284
3.566566567	-1.323346504
3.573573574	-1.326808751
3.580580581	-1.330205854
3.587587588	-1.333537647
3.594594595	-1.336803965
3.601601602	-1.34000465
3.608608609	-1.343139543
3.615615616	-1.34620849
3.622622623	-1.349211342
3.62962963	-1.35214795
3.636636637	-1.35501817
3.643643644	-1.357821862
3.650650651	-1.360558887
3.657657658	-1.363229112
3.664664665	-1.365832405
3.671671672	-1.368368639
3.678678679	-1.370837688
3.685685686	-1.373239432
3.692692693	-1.375573753
3.6996997	-1.377840536
3.706706707	-1.38003967
3.713713714	-1.382171046
3.720720721	-1.384234561
3.727727728	-1.386230113
3.734734735	-1.388157604
3.741741742	-1.390016939
3.748748749	-1.391808027
3.755755756	-1.393530781
3.762762763	-1.395185114
3.76976977	-1.396770947
3.776776777	-1.398288202
3.783783784	-1.399736803
3.790790791	-1.40111668
3.797797798	-1.402427765
3.804804805	-1.403669994
3.811811812	-1.404843306
3.818818819	-1.405947643
3.825825826	-1.40698295
3.832832833	-1.407949178
3.83983984	-1.408846278
3.846846847	-1.409674206
3.853853854	-1.410432923
3.860860861	-1.41112239
3.867867868	-1.411742574
3.874874875	-1.412293445
3.881881882	-1.412774974
3.888888889	-1.413187139
3.895895896	-1.41352992
3.902902903	-1.413803299
3.90990991	-1.414007264
3.916916917	-1.414141803
3.923923924	-1.414206911
3.930930931	-1.414202585
3.937937938	-1.414128824
3.944944945	-1.413985632
3.951951952	-1.413773017
3.958958959	-1.413490988
3.965965966	-1.413139559
3.972972973	-1.412718748
3.97997998	-1.412228576
3.986986987	-1.411669066
3.993993994	-1.411040246
4.001001001	-1.410342147
4.008008008	-1.409574803
4.015015015	-1.408738252
4.022022022	-1.407832535
4.029029029	-1.406857696
4.036036036	-1.405813783
4.043043043	-1.404700848
4.05005005	-1.403518944
4.057057057	-1.402268131
4.064064064	-1.400948469
4.071071071	-1.399560024
4.078078078	-1.398102863
4.085085085	-1.396577058
4.092092092	-1.394982684
4.099099099	-1.393319819
4.106106106	-1.391588546
4.113113113	-1.389788947
4.12012012	-1.387921114
4.127127127	-1.385985136
4.134134134	-1.383981109
4.141141141	-1.381909131
4.148148148	-1.379769305
4.155155155	-1.377561734
4.162162162	-1.375286529
4.169169169	-1.372943799
4.176176176	-1.370533661
4.183183183	-1.368056232
4.19019019	-1.365511635
4.197197197	-1.362899994
4.204204204	-1.360221437
4.211211211	-1.357476096
4.218218218	-1.354664106
4.225225225	-1.351785605
4.232232232	-1.348840734
4.239239239	-1.345829637
4.246246246	-1.342752463
4.253253253	-1.339609363
4.26026026	-1.33640049
4.267267267	-1.333126003
4.274274274	-1.329786062
4.281281281	-1.326380832
4.288288288	-1.322910479
4.295295295	-1.319375173
4.302302302	-1.315775089
4.309309309	-1.312110404
4.316316316	-1.308381296
4.323323323	-1.304587949
4.33033033	-1.30073055
4.337337337	-1.296809288
4.344344344	-1.292824355
4.351351351	-1.288775947
4.358358358	-1.284664263
4.365365365	-1.280489504
4.372372372	-1.276251876
4.379379379	-1.271951587
4.386386386	-1.267588847
4.393393393	-1.263163872
4.4004004	-1.258676877
4.407407407	-1.254128085
4.414414414	-1.249517717
4.421421421	-1.244846
4.428428428	-1.240113164
4.435435435	-1.235319441
4.442442442	-1.230465066
4.449449449	-1.225550278
4.456456456	-1.220575318
4.463463463	-1.21554043
4.47047047	-1.210445862
4.477477477	-1.205291863
4.484484484	-1.200078687
4.491491491	-1.19480659
4.498498498	-1.18947583
4.505505506	-1.184086669
4.512512513	-1.178639372
4.51951952	-1.173134206
4.526526527	-1.167571442
4.533533534	-1.161951352
4.540540541	-1.156274213
4.547547548	-1.150540303
4.554554555	-1.144749904
4.561561562	-1.138903301
4.568568569	-1.133000779
4.575575576	-1.127042629
4.582582583	-1.121029144
4.58958959	-1.114960619
4.596596597	-1.108837351
4.603603604	-1.102659642
4.610610611	-1.096427794
4.617617618	-1.090142114
4.624624625	-1.083802911
4.631631632	-1.077410495
4.638638639	-1.07096518
4.645645646	-1.064467283
4.652652653	-1.057917123
4.65965966	-1.051315021
4.666666667	-1.044661302
4.673673674	-1.037956292
4.680680681	-1.031200321
4.687687688	-1.024393719
4.694694695	-1.017536823
4.701701702	-1.010629967
4.708708709	-1.003673491
4.715715716	-0.996667737
4.722722723	-0.989613049
4.72972973	-0.982509773
4.736736737	-0.975358257
4.743743744	-0.968158854
4.750750751	-0.960911915
4.757757758	-0.953617799
4.764764765	-0.946276861
4.771771772	-0.938889463
4.778778779	-0.931455968
4.785785786	-0.92397674
4.792792793	-0.916452146
4.7997998	-0.908882557
4.806806807	-0.901268343
4.813813814	-0.893609879
4.820820821	-0.885907541
4.827827828	-0.878161706
4.834834835	-0.870372756
4.841841842	-0.862541072
4.848848849	-0.854667039
4.855855856	-0.846751043
4.862862863	-0.838793474
4.86986987	-0.830794722
4.876876877	-0.822755179
4.883883884	-0.814675241
4.890890891	-0.806555304
4.897897898	-0.798395767
4.904904905	-0.79019703
4.911911912	-0.781959496
4.918918919	-0.773683569
4.925925926	-0.765369657
4.932932933	-0.757018166
4.93993994	-0.748629507
4.946946947	-0.740204092
4.953953954	-0.731742334
4.960960961	-0.72324465
4.967967968	-0.714711455
4.974974975	-0.70614317
4.981981982	-0.697540214
4.988988989	-0.688903011
4.995995996	-0.680231984
5.003003003	-0.671527559
5.01001001	-0.662790164
5.017017017	-0.654020226
5.024024024	-0.645218178
5.031031031	-0.636384451
5.038038038	-0.627519478
5.045045045	-0.618623696
5.052052052	-0.609697541
5.059059059	-0.60074145
5.066066066	-0.591755865
5.073073073	-0.582741226
5.08008008	-0.573697975
5.087087087	-0.564626556
5.094094094	-0.555527416
5.101101101	-0.546401001
5.108108108	-0.537247758
5.115115115	-0.528068137
5.122122122	-0.51886259
5.129129129	-0.509631567
5.136136136	-0.500375523
5.143143143	-0.491094911
5.15015015	-0.481790187
5.157157157	-0.472461809
5.164164164	-0.463110233
5.171171171	-0.45373592
5.178178178	-0.444339329
5.185185185	-0.434920922
5.192192192	-0.425481162
5.199199199	-0.416020511
5.206206206	-0.406539434
5.213213213	-0.397038398
5.22022022	-0.387517867
5.227227227	-0.37797831
5.234234234	-0.368420195
5.241241241	-0.358843991
5.248248248	-0.349250169
5.255255255	-0.3396392
5.262262262	-0.330011555
5.269269269	-0.320367707
5.276276276	-0.310708129
5.283283283	-0.301033297
5.29029029	-0.291343684
5.297297297	-0.281639767
5.304304304	-0.271922022
5.311311311	-0.262190926
5.318318318	-0.252446957
5.325325325	-0.242690594
5.332332332	-0.232922315
5.339339339	-0.2231426
5.346346346	-0.213351929
5.353353353	-0.203550783
5.36036036	-0.193739643
5.367367367	-0.183918991
5.374374374	-0.174089308
5.381381381	-0.164251079
5.388388388	-0.154404785
5.395395395	-0.14455091
5.402402402	-0.134689937
5.409409409	-0.124822352
5.416416416	-0.114948639
5.423423423	-0.105069281
5.43043043	-0.095184765
5.437437437	-0.085295576
5.444444444	-0.075402198
5.451451451	-0.065505119
5.458458458	-0.055604823
5.465465465	-0.045701797
5.472472472	-0.035796528
5.479479479	-0.025889501
5.486486486	-0.015981203
5.493493493	-0.00607212
5.500500501	0.003837261
5.507507508	0.013746454
5.514514515	0.023654971
5.521521522	0.033562328
5.528528529	0.043468036
5.535535536	0.05337161
5.542542543	0.063272564
5.54954955	0.073170411
5.556556557	0.083064666
5.563563564	0.092954842
5.570570571	0.102840455
5.577577578	0.112721018
5.584584585	0.122596047
5.591591592	0.132465057
5.598598599	0.142327563
5.605605606	0.15218308
5.612612613	0.162031126
5.61961962	0.171871217
5.626626627	0.181702869
5.633633634	0.1915256
5.640640641	0.201338927
5.647647648	0.21114237
5.654654655	0.220935445
5.661661662	0.230717673
5.668668669	0.240488573
5.675675676	0.250247666
5.682682683	0.259994472
5.68968969	0.269728512
5.696696697	0.27944931
5.703703704	0.289156387
5.710710711	0.298849268
5.717717718	0.308527475
5.724724725	0.318190534
5.731731732	0.327837971
5.738738739	0.337469312
5.745745746	0.347084084
5.752752753	0.356681814
5.75975976	0.366262032
5.766766767	0.375824268
5.773773774	0.385368051
5.780780781	0.394892914
5.787787788	0.404398388
5.794794795	0.413884007
5.801801802	0.423349305
5.808808809	0.432793817
5.815815816	0.44221708
5.822822823	0.451618632
5.82982983	0.460998009
5.836836837	0.470354753
5.843843844	0.479688403
5.850850851	0.488998502
5.857857858	0.498284591
5.864864865	0.507546216
5.871871872	0.516782922
5.878878879	0.525994254
5.885885886	0.535179761
5.892892893	0.544338992
5.8998999	0.553471497
5.906906907	0.562576828
5.913913914	0.571654537
5.920920921	0.58070418
5.927927928	0.589725311
5.934934935	0.598717487
5.941941942	0.607680268
5.948948949	0.616613213
5.955955956	0.625515884
5.962962963	0.634387843
5.96996997	0.643228655
5.976976977	0.652037885
5.983983984	0.660815102
5.990990991	0.669559874
5.997997998	0.678271773
6.005005005	0.686950369
6.012012012	0.695595238
6.019019019	0.704205954
6.026026026	0.712782095
6.033033033	0.721323241
6.04004004	0.72982897
6.047047047	0.738298867
6.054054054	0.746732514
6.061061061	0.755129499
6.068068068	0.763489408
6.075075075	0.771811832
6.082082082	0.780096361
6.089089089	0.788342589
6.096096096	0.796550111
6.103103103	0.804718524
6.11011011	0.812847427
6.117117117	0.820936421
6.124124124	0.828985108
6.131131131	0.836993094
6.138138138	0.844959986
6.145145145	0.852885391
6.152152152	0.860768922
6.159159159	0.868610191
6.166166166	0.876408812
6.173173173	0.884164404
6.18018018	0.891876586
6.187187187	0.899544977
6.194194194	0.907169204
6.201201201	0.91474889
6.208208208	0.922283663
6.215215215	0.929773155
6.222222222	0.937216996
6.229229229	0.944614822
6.236236236	0.95196627
6.243243243	0.959270977
6.25025025	0.966528587
6.257257257	0.973738742
6.264264264	0.980901088
6.271271271	0.988015275
6.278278278	0.995080951
6.285285285	1.002097772
6.292292292	1.009065391
6.299299299	1.015983467
6.306306306	1.022851661
6.313313313	1.029669634
6.32032032	1.036437053
6.327327327	1.043153586
6.334334334	1.049818901
6.341341341	1.056432672
6.348348348	1.062994575
6.355355355	1.069504287
6.362362362	1.075961488
6.369369369	1.082365862
6.376376376	1.088717094
6.383383383	1.095014872
6.39039039	1.101258888
6.397397397	1.107448833
6.404404404	1.113584406
6.411411411	1.119665303
6.418418418	1.125691227
6.425425425	1.131661882
6.432432432	1.137576975
6.439439439	1.143436215
6.446446446	1.149239315
6.453453453	1.15498599
6.46046046	1.160675957
6.467467467	1.166308937
6.474474474	1.171884654
6.481481481	1.177402834
6.488488488	1.182863205
6.495495495	1.188265501
6.502502503	1.193609455
6.50950951	1.198894805
6.516516517	1.204121292
6.523523524	1.20928866
6.530530531	1.214396653
6.537537538	1.219445022
6.544544545	1.224433519
6.551551552	1.229361899
6.558558559	1.23422992
6.565565566	1.239037342
6.572572573	1.243783931
6.57957958	1.248469452
6.586586587	1.253093676
6.593593594	1.257656375
6.600600601	1.262157326
6.607607608	1.266596308
6.614614615	1.270973103
6.621621622	1.275287495
6.628628629	1.279539273
6.635635636	1.283728229
6.642642643	1.287854156
6.64964965	1.291916852
6.656656657	1.295916118
6.663663664	1.299851757
6.670670671	1.303723576
6.677677678	1.307531384
6.684684685	1.311274996
6.691691692	1.314954227
6.698698699	1.318568896
6.705705706	1.322118826
6.712712713	1.325603843
6.71971972	1.329023775
6.726726727	1.332378455
6.733733734	1.335667718
6.740740741	1.338891403
6.747747748	1.34204935
6.754754755	1.345141406
6.761761762	1.348167418
6.768768769	1.351127238
6.775775776	1.35402072
6.782782783	1.356847723
6.78978979	1.359608107
6.796796797	1.362301737
6.803803804	1.364928481
6.810810811	1.36748821
6.817817818	1.369980798
6.824824825	1.372406122
6.831831832	1.374764065
6.838838839	1.377054509
6.845845846	1.379277343
6.852852853	1.381432457
6.85985986	1.383519745
6.866866867	1.385539106
6.873873874	1.38749044
6.880880881	1.38937365
6.887887888	1.391188645
6.894894895	1.392935336
6.901901902	1.394613636
6.908908909	1.396223464
6.915915916	1.39776474
6.922922923	1.399237388
6.92992993	1.400641337
6.936936937	1.401976518
6.943943944	1.403242864
6.950950951	1.404440314
6.957957958	1.405568808
6.964964965	1.406628292
6.971971972	1.407618714
6.978978979	1.408540024
6.985985986	1.409392178
6.992992993	1.410175134
7	1.410888853
