X	Y
11.61161161	-0.238369044
11.71171171	-0.097871184
11.81181181	0.043606529
11.91191191	0.184647669
12.01201201	0.323840178
12.11211211	0.459790507
12.21221221	0.591137567
12.31231231	0.716566355
12.41241241	0.83482112
12.51251251	0.944717935
12.61261261	1.045156549
12.71271271	1.135131405
12.81281281	1.213741704
12.91291291	1.280200427
13.01301301	1.33384221
13.11311311	1.374130011
13.21321321	1.400660481
13.31331331	1.413168006
13.41341341	1.411527364
13.51351351	1.395754982
13.61361361	1.366008767
13.71371371	1.322586529
13.81381381	1.265922995
13.91391391	1.196585464
14.01401401	1.115268118
14.11411411	1.022785081
14.21421421	0.92006226
14.31431431	0.808128084
14.41441441	0.688103199
14.51451451	0.561189254
14.61461461	0.42865687
14.71471471	0.291832917
14.81481481	0.15208723
14.91491491	0.010818896
15.01501502	-0.130557752
15.11511512	-0.270627301
15.21521522	-0.407987419
15.31531532	-0.541262903
15.41541542	-0.669119444
15.51551552	-0.790276984
15.61561562	-0.903522535
15.71571572	-1.00772232
15.81581582	-1.101833126
15.91591592	-1.184912746
16.01601602	-1.256129416
16.11611612	-1.314770137
16.21621622	-1.360247819
16.31631632	-1.392107154
16.41641642	-1.410029177
16.51651652	-1.413834458
16.61661662	-1.403484901
16.71671672	-1.379084122
16.81681682	-1.340876414
16.91691692	-1.289244298
17.01701702	-1.224704699
17.11711712	-1.147903765
17.21721722	-1.059610402
17.31731732	-0.960708574
17.41741742	-0.852188452
17.51751752	-0.735136504
17.61761762	-0.610724615
17.71771772	-0.480198355
17.81781782	-0.344864509
17.91791792	-0.206077995
18.01801802	-0.065228297
18.11811812	0.076274445
18.21821822	0.217013553
18.31831832	0.355579994
18.41841842	0.490586486
18.51851852	0.62068139
18.61861862	0.74456224
18.71871872	0.860988781
18.81881882	0.968795389
18.91891892	1.066902742
19.01901902	1.154328621
19.11911912	1.230197747
19.21921922	1.293750544
19.31931932	1.344350743
19.41941942	1.381491751
19.51951952	1.404801724
19.61961962	1.414047292
19.71971972	1.409135891
19.81981982	1.390116692
19.91991992	1.357180108
20.02002002	1.310655891
20.12012012	1.251009824
20.22022022	1.178839065
20.32032032	1.094866162
20.42042042	0.999931826
20.52052052	0.894986505
20.62062062	0.781080879
20.72072072	0.659355332
20.82082082	0.531028539
20.92092092	0.397385266
21.02102102	0.259763504
21.12112112	0.119541077
21.22122122	-0.021878156
21.32132132	-0.163078352
21.42142142	-0.302645861
21.52152152	-0.439183382
21.62162162	-0.571323945
21.72172172	-0.697744603
21.82182182	-0.817179676
21.92192192	-0.928433418
22.02202202	-1.030391996
22.12212212	-1.122034632
22.22222222	-1.202443832
22.32232232	-1.270814567
22.42242242	-1.32646233
22.52252252	-1.368829995
22.62262262	-1.397493392
22.72272272	-1.412165551
22.82282282	-1.41269958
22.92292292	-1.399090133
23.02302302	-1.371473463
23.12312312	-1.330126058
23.22322322	-1.275461875
23.32332332	-1.208028194
23.42342342	-1.128500138
23.52352352	-1.037673916
23.62362362	-0.936458848
23.72372372	-0.825868268
23.82382382	-0.70700937
23.92392392	-0.58107213
24.02402402	-0.449317391
24.12412412	-0.313064235
24.22422422	-0.173676785
24.32432432	-0.032550541
24.42442442	0.108901588
24.52452452	0.249263431
24.62462462	0.387129732
24.72472472	0.521120219
24.82482482	0.649893424
24.92492492	0.772160113
25.02502503	0.886696194
25.12512513	0.992354968
25.22522523	1.088078615
25.32532533	1.172908783
25.42542543	1.245996179
25.52552553	1.306609078
25.62562563	1.354140643
25.72572573	1.388115004
25.82582583	1.408192022
25.92592593	1.414170691
26.02602603	1.405991155
26.12612613	1.383735305
26.22622623	1.347625959
26.32632633	1.298024633
26.42642643	1.235427917
26.52652653	1.160462509
26.62662663	1.073878938
26.72672673	0.97654405
26.82682683	0.869432329
26.92692693	0.753616142
27.02702703	0.630255001
27.12712713	0.500583958
27.22722723	0.365901236
27.32732733	0.227555232
27.42742743	0.086931022
27.52752753	-0.054563513
27.62762763	-0.195511776
27.72772773	-0.334502641
27.82782783	-0.470144577
27.92792793	-0.601079582
28.02802803	-0.725996779
28.12812813	-0.843645539
28.22822823	-0.952848001
28.32832833	-1.052510868
28.42842843	-1.141636347
28.52852853	-1.219332144
28.62862863	-1.284820395
28.72872873	-1.337445453
28.82882883	-1.376680454
28.92892893	-1.40213259
29.02902903	-1.413547043
29.12912913	-1.410809534
29.22922923	-1.393947472
29.32932933	-1.363129673
29.42942943	-1.318664675
29.52952953	-1.260997646
29.62962963	-1.19070593
29.72972973	-1.108493264
29.82982983	-1.015182734
29.92992993	-0.911708533
30.03003003	-0.79910661
30.13013013	-0.678504299
30.23023023	-0.55110903
30.33033033	-0.418196241
30.43043043	-0.281096611
30.53053053	-0.141182735
30.63063063	0.000144615
30.73073073	0.141470517
30.83083083	0.281380064
30.93093093	0.418472527
31.03103103	0.551375383
31.13113113	0.678758053
31.23123123	0.799345224
31.33133133	0.911929617
31.43143143	1.015384076
31.53153153	1.108672848
31.63163163	1.190861958
31.73173173	1.261128556
31.83183183	1.318769155
31.93193193	1.363206679
32.03203203	1.393996232
32.13213213	1.41082956
32.23223223	1.413538134
32.33233233	1.402094836
32.43243243	1.376614233
32.53253253	1.337351428
32.63263263	1.284699507
32.73273273	1.219185603
32.83283283	1.141465621
32.93293293	1.052317665
33.03303303	0.952634257
33.13313313	0.843413392
33.23323323	0.725748554
33.33333333	0.600817764
33.43343343	0.469871787
33.53353353	0.334221611
33.63363363	0.19522532
33.73373373	0.054274498
33.83383383	-0.087219703
33.93393393	-0.227840689
34.03403403	-0.366180609
34.13413413	-0.500854452
34.23423423	-0.630513908
34.33433433	-0.753860868
34.43443443	-0.869660426
34.53453453	-0.976753233
34.63463463	-1.074067114
34.73473473	-1.160627793
34.83483483	-1.235568654
34.93493493	-1.298139414
35.03503504	-1.347713636
35.13513514	-1.383794999
35.23523524	-1.406022269
35.33533534	-1.414172913
35.43543544	-1.40816533
35.53553554	-1.388059666
35.63563564	-1.354057213
35.73573574	-1.30649839
35.83583584	-1.245859342
35.93593594	-1.172747166
36.03603604	-1.087893838
36.13613614	-0.992148879
36.23623624	-0.886470857
36.33633634	-0.771917785
36.43643644	-0.64963653
36.53653654	-0.52085133
36.63663664	-0.386851542
36.73673674	-0.248978724
36.83683684	-0.108613215
36.93693694	0.032839693
37.03703704	0.173963822
37.13713714	0.313346282
37.23723724	0.449591625
37.33733734	0.581335806
37.43743744	0.707259847
37.53753754	0.826103039
37.63763764	0.936675563
37.73773774	1.037870404
37.83783784	1.128674433
37.93793794	1.20817855
38.03803804	1.275586787
38.13813814	1.330224276
38.23823824	1.371544003
38.33833834	1.399132289
38.43843844	1.41271293
38.53853854	1.412149962
38.63863864	1.397449019
38.73873874	1.368757283
38.83883884	1.326362006
38.93893894	1.270687636
39.03903904	1.202291566
39.13913914	1.121858554
39.23923924	1.030193868
39.33933934	0.928215226
39.43943944	0.816943603
39.53953954	0.697493013
39.63963964	0.571059356
39.73973974	0.438908443
39.83983984	0.302363326
39.93993994	0.162791048
40.04004004	0.02158896
40.14014014	-0.119829269
40.24024024	-0.260047807
40.34034034	-0.397662834
40.44044044	-0.531296593
40.54054054	-0.659611188
40.64064064	-0.781321976
40.74074074	-0.895210429
40.84084084	-1.000136335
40.94094094	-1.095049209
41.04104104	-1.178998817
41.14114114	-1.251144682
41.24124124	-1.310764504
41.34134134	-1.357261389
41.44144144	-1.390169827
41.54154154	-1.409160349
41.64164164	-1.414042828
41.74174174	-1.404768382
41.84184184	-1.381429864
41.94194194	-1.344260932
42.04204204	-1.293633708
42.14214214	-1.230055056
42.24224224	-1.154161503
42.34234234	-1.06671287
42.44244244	-0.968584664
42.54254254	-0.860759312
42.64264264	-0.744316326
42.74274274	-0.620421492
42.84284284	-0.490315206
42.94294294	-0.355300048
43.04304304	-0.216727744
43.14314314	-0.075985635
43.24324324	0.065517217
43.34334334	0.206364133
43.44344344	0.345145
43.54354354	0.48047039
43.64364364	0.610985472
43.74374374	0.73538357
43.84384384	0.852419255
43.94394394	0.960920802
44.04404404	1.059801931
44.14414414	1.148072676
44.24424424	1.224849302
44.34434434	1.289363145
44.44444444	1.340968316
44.54454454	1.379148159
44.64464464	1.403520431
44.74474474	1.413841125
44.84484484	1.410006914
44.94494494	1.392056185
45.04504505	1.360168654
45.14514515	1.314663569
45.24524525	1.255996511
45.34534535	1.184754835
45.44544545	1.10165179
45.54554555	1.007519374
45.64564565	0.903300011
45.74574575	0.79003711
45.84584585	0.668864622
45.94594595	0.540995684
46.04604605	0.407710478
46.14614615	0.27034341
46.24624625	0.130269755
46.34634635	-0.011108117
46.44644645	-0.152374779
46.54654655	-0.292115915
46.64664665	-0.428932485
46.74674675	-0.561454725
46.84684685	-0.688355869
46.94694695	-0.808365423
47.04704705	-0.920281892
47.14714715	-1.022984807
47.24724725	-1.115445939
47.34734735	-1.196739599
47.44744745	-1.266051902
47.54754755	-1.322688915
47.64764765	-1.36608361
47.74774775	-1.395801531
47.84784785	-1.411545153
47.94794795	-1.413156856
48.04804805	-1.400620505
48.14814815	-1.374061609
48.24824825	-1.333746068
48.34834835	-1.280077505
48.44844845	-1.213593235
48.54854855	-1.134958874
48.64864865	-1.044961684
48.74874875	-0.944502686
48.84884885	-0.834587643
48.94894895	-0.716316987
49.04904905	-0.590874805
49.14914915	-0.459516981
49.24924925	-0.323558627
49.34934935	-0.184360911
49.44944945	-0.043317436
49.54954955	0.098159718
49.64964965	0.238654131
49.74974975	0.376759218
49.84984985	0.511092317
49.94994995	0.640308531
50.05005005	0.76311419
50.15015015	0.878279804
50.25025025	0.984652374
50.35035035	1.081166933
50.45045045	1.16685721
50.55055055	1.240865303
50.65065065	1.302450266
50.75075075	1.350995532
50.85085085	1.386015082
50.95095095	1.407158311
51.05105105	1.414213542
51.15115115	1.407110139
51.25125125	1.385919219
51.35135135	1.350852938
51.45145145	1.302262369
51.55155155	1.240633984
51.65165165	1.166584786
51.75175175	1.08085613
51.85185185	0.984306304
51.95195195	0.877901932
52.05205205	0.762708299
52.15215215	0.639878685
52.25225225	0.510642819
52.35235235	0.376294568
52.45245245	0.238178981
52.55255255	0.097678826
52.65265265	-0.043799257
52.75275275	-0.184838837
52.85285285	-0.324027871
52.95295295	-0.459972847
53.05305305	-0.591312728
53.15315315	-0.716732584
53.25325325	-0.834976752
53.35335335	-0.944861412
53.45345345	-1.045286435
53.55355355	-1.1352464
53.65365365	-1.213840656
53.75375375	-1.280282345
53.85385385	-1.333906275
53.95395395	-1.37417558
54.05405405	-1.400687099
54.15415415	-1.413175406
54.25425425	-1.411515472
54.35435435	-1.395723917
54.45445445	-1.365958841
54.55455455	-1.32251824
54.65465465	-1.265837029
54.75475475	-1.196482679
54.85485485	-1.115149545
54.95495495	-1.022651906
55.05505506	-0.919915817
55.15515516	-0.807969839
55.25525526	-0.687934736
55.35535536	-0.561012261
55.45545546	-0.428473118
55.55555556	-0.291644245
55.65565566	-0.151895527
55.75575576	-0.010626082
55.85585586	0.130749748
55.95595596	0.270816554
56.05605606	0.408172036
56.15615616	0.541441036
56.25625626	0.669289309
56.35635636	0.790436881
56.45645646	0.903670863
56.55655656	1.007857594
56.65665666	1.101953991
56.75675676	1.185017993
56.85685686	1.25621799
56.95695696	1.314841152
57.05705706	1.360300564
57.15715716	1.392141101
57.25725726	1.410043986
57.35735736	1.413829981
57.45745746	1.403461183
57.55755756	1.379041399
57.65765766	1.340815114
57.75775776	1.289165036
57.85785786	1.224608268
57.95795796	1.147791131
58.05805806	1.059482692
58.15815816	0.960567066
58.25825826	0.852034564
58.35835836	0.734971776
58.45845846	0.610550696
58.55855856	0.480016986
58.65865866	0.344677507
58.75875876	0.205887231
58.85885886	0.065035681
58.95895896	-0.076466984
59.05905906	-0.217204087
59.15915916	-0.355766616
59.25925926	-0.490767328
59.35935936	-0.620854641
59.45945946	-0.744726165
59.55955956	-0.86114174
59.65965966	-0.96893585
59.75975976	-1.067029299
59.85985986	-1.154440007
59.95995996	-1.230292846
60.06006006	-1.293828405
60.16016016	-1.344410585
60.26026026	-1.381532976
60.36036036	-1.40482392
60.46046046	-1.414050236
60.56056056	-1.409119553
60.66066066	-1.390081236
60.76076076	-1.357125889
60.86086086	-1.310583452
60.96096096	-1.25091989
61.06106106	-1.178732536
61.16116116	-1.094744106
61.26126126	-0.999795463
61.36136136	-0.894837202
61.46146146	-0.780920129
61.56156156	-0.659184745
61.66166166	-0.530849824
61.76176176	-0.397200211
61.86186186	-0.259573962
61.96196196	-0.119348946
62.06206206	0.022070952
62.16216216	0.163269884
62.26226226	0.302834211
62.36236236	0.439366664
62.46246246	0.571500324
62.56256256	0.697912314
62.66266266	0.817337039
62.76276276	0.928578858
62.86286286	1.030524056
62.96296296	1.122151992
63.06306306	1.202545316
63.16316316	1.270899158
63.26326326	1.326529182
63.36336336	1.368878438
63.46346346	1.397522941
63.56356356	1.412175911
63.66366366	1.412690648
63.76376376	1.399061997
63.86386386	1.371426404
63.96396396	1.330060549
64.06406406	1.275378571
64.16416416	1.207927929
64.26426426	1.128383916
64.36436436	1.0375429
64.46446446	0.936314351
64.56456456	0.825711735
64.66466466	0.706842369
64.76476476	0.580896333
64.86486486	0.449134557
64.96496496	0.312876196
65.06506507	0.173485423
65.16516517	0.032357772
65.26526527	-0.109093834
65.36536537	-0.24945323
65.46546547	-0.387315183
65.56556557	-0.521299465
65.66566567	-0.650064672
65.76576577	-0.772321648
65.86586587	-0.886846397
65.96596597	-0.992492337
66.06606607	-1.088201775
66.16616617	-1.1730165
66.26626627	-1.246087375
66.36636637	-1.30668284
66.46646647	-1.354196232
66.56656657	-1.388151864
66.66666667	-1.408209783
66.76676677	-1.414169176
66.86686687	-1.405970379
66.96696697	-1.383695477
67.06706707	-1.347567477
67.16716717	-1.297948082
67.26726727	-1.235334064
67.36736737	-1.160352293
67.46746747	-1.073753463
67.56756757	-0.976404572
67.66766767	-0.869280245
67.76776777	-0.753452973
67.86786787	-0.630082383
67.96796797	-0.500403617
68.06806807	-0.365714978
68.16816817	-0.227364923
68.26826827	-0.086738566
68.36836837	0.054756189
68.46846847	0.195702743
68.56856857	0.334689986
68.66866867	0.470326425
68.76876877	0.601254113
68.86886887	0.726162245
68.96896897	0.843800284
69.06906907	0.952990476
69.16916917	1.052639645
69.26926927	1.141750138
69.36936937	1.21942981
69.46946947	1.284900958
69.56956957	1.337508106
69.66966967	1.37672457
69.76976977	1.402157727
69.86986987	1.413552949
69.96996997	1.410796151
70.07007007	1.393914933
70.17017017	1.363078304
70.27027027	1.31859499
70.37037037	1.260910344
70.47047047	1.190601884
70.57057057	1.108373516
70.67067067	1.015048482
70.77077077	0.911561122
70.87087087	0.798947516
70.97097097	0.678335115
71.07107107	0.550931448
71.17117117	0.41801204
71.27127127	0.280907636
71.37137137	0.140990877
71.47147147	-0.000337435
71.57157157	-0.141662368
71.67167167	-0.281569026
71.77177177	-0.418656708
71.87187187	-0.551552939
71.97197197	-0.678927206
72.07207207	-0.799504281
72.17217217	-0.912076986
72.27227227	-1.01551828
72.37237237	-1.108792545
72.47247247	-1.190965949
72.57257257	-1.2612158
72.67267267	-1.318838779
72.77277277	-1.363257984
72.87287287	-1.394028706
72.97297297	-1.410842878
73.07307307	-1.413532163
73.17317317	-1.402069635
73.27327327	-1.376570054
73.37337337	-1.337288713
73.47347347	-1.284618885
73.57357357	-1.219087881
73.67367367	-1.141351776
73.77377377	-1.052188839
73.87387387	-0.952491738
73.97397397	-0.843258608
74.07407407	-0.725583054
74.17417417	-0.600643205
74.27427427	-0.469689917
74.37437437	-0.33403425
74.47447447	-0.195034344
74.57457457	-0.054081819
74.67467467	0.087412155
74.77477477	0.228030987
74.87487487	0.36636685
74.97497497	0.50103477
75.07507508	0.630686497
75.17517518	0.754024002
75.27527528	0.86981247
75.37537538	0.976892666
75.47547548	1.074192539
75.57557558	1.160737955
75.67567568	1.23566245
75.77577578	1.298215905
75.87587588	1.347772056
75.97597598	1.383834763
76.07607608	1.406042979
76.17617618	1.414174362
76.27627628	1.408147503
76.37637638	1.388022742
76.47647648	1.354001561
76.57657658	1.306424568
76.67667668	1.245768089
76.77677678	1.172639395
76.87687688	1.087770627
76.97697698	0.992011463
77.07707708	0.886320612
77.17717718	0.771756215
77.27727728	0.649465252
77.37737738	0.520672059
77.47747748	0.386666072
77.57757758	0.248788914
77.67767768	0.108420964
77.77777778	-0.033032461
77.87787788	-0.174155175
77.97797798	-0.313534307
78.07807808	-0.449774437
78.17817818	-0.581511576
78.27827828	-0.707426815
78.37837838	-0.826259533
78.47847848	-0.936820017
78.57857858	-1.038001371
78.67867868	-1.128790603
78.77877878	-1.208278759
78.87887888	-1.275670032
78.97897898	-1.330289723
79.07907908	-1.371590998
79.17917918	-1.399160361
79.27927928	-1.412721798
79.37937938	-1.412139536
79.47947948	-1.397419404
79.57957958	-1.368708776
79.67967968	-1.326295093
79.77977978	-1.270602986
79.87987988	-1.202190027
79.97997998	-1.121741142
80.08008008	-1.03006176
80.18018018	-0.928069743
80.28028028	-0.816786201
80.38038038	-0.69732527
80.48048048	-0.57088295
80.58058058	-0.438725141
80.68068068	-0.302174962
80.78078078	-0.162599508
80.88088088	-0.021396163
80.98098098	0.120021394
81.08108108	0.260237337
81.18118118	0.39784787
81.28128128	0.531475283
81.38138138	0.659781744
81.48148148	0.781482689
81.58158158	0.895359691
81.68168168	1.000272651
81.78178178	1.095171215
81.88188188	1.179105291
81.98198198	1.251234558
82.08208208	1.310836882
82.18218218	1.357315545
82.28228228	1.390205219
82.38238238	1.409176622
82.48248248	1.414039819
82.58258258	1.404746121
82.68268268	1.381388575
82.78278278	1.344201027
82.88288288	1.293555787
82.98298298	1.229959899
83.08308308	1.154050063
83.18318318	1.066586264
83.28328328	0.968444158
83.38338338	0.860606313
83.48348348	0.744152366
83.58358358	0.620248213
83.68368368	0.490134342
83.78378378	0.35511341
83.88388388	0.2165372
83.98398398	0.075793093
84.08408408	-0.065709829
84.18418418	-0.206554887
84.28428428	-0.345331986
84.38438438	-0.480651736
84.48448448	-0.611159362
84.58458458	-0.735548264
84.68468468	-0.852573103
84.78478478	-0.961062265
84.88488488	-1.059929592
84.98498498	-1.148185257
85.08508509	-1.224945676
85.18518519	-1.289442347
85.28528529	-1.341029552
85.38538539	-1.379190818
85.48548549	-1.403544085
85.58558559	-1.413845537
85.68568569	-1.40999204
85.78578579	-1.392022174
85.88588589	-1.360115846
85.98598599	-1.314592493
86.08608609	-1.255907878
86.18618619	-1.184649534
86.28628629	-1.101530873
86.38638639	-1.007384054
86.48648649	-0.903151641
86.58658659	-0.789877176
86.68668669	-0.668694725
86.78678679	-0.540817525
86.88688689	-0.407525841
86.98698699	-0.270154144
87.08708709	-0.130077754
87.18718719	0.011300931
87.28728729	0.152566475
87.38738739	0.292304574
87.48748749	0.429116218
87.58758759	0.561631693
87.68768769	0.688524299
87.78778779	0.80852363
87.88788789	0.920428292
87.98798799	1.023117934
88.08808809	1.11556446
88.18818819	1.196842328
88.28828829	1.26613781
88.38838839	1.322757143
88.48848849	1.366133473
88.58858859	1.39583253
88.68868869	1.411556979
88.78878879	1.413149391
88.88888889	1.400593822
88.98898899	1.374015976
89.08908909	1.333681941
89.18918919	1.279995528
89.28928929	1.213494227
89.38938939	1.134843827
89.48948949	1.044831749
89.58958959	0.944359165
89.68968969	0.834431972
89.78978979	0.716150725
89.88988989	0.590699616
89.98998999	0.459334619
90.09009009	0.323370918
90.19019019	0.184169735
90.29029029	0.043124707
90.39039039	-0.098352072
90.49049049	-0.238844183
90.59059059	-0.376945065
90.69069069	-0.5112721
90.79079079	-0.640480449
90.89089089	-0.763276521
90.99099099	-0.878430924
91.09109109	-0.98479077
91.19119119	-1.081291219
91.29129129	-1.166966142
91.39139139	-1.24095779
91.49149149	-1.302525382
91.59159159	-1.351052525
91.69169169	-1.386053382
91.79179179	-1.407177535
91.89189189	-1.414213496
91.99199199	-1.407090824
92.09209209	-1.385880828
92.19219219	-1.350795857
92.29229229	-1.302187168
92.39239239	-1.240541416
92.49249249	-1.166475778
92.59259259	-1.080731774
92.69269269	-0.984167844
92.79279279	-0.877750754
92.89289289	-0.762545917
92.99299299	-0.639706725
93.09309309	-0.510463003
93.19319319	-0.376108695
93.29329329	-0.237988913
93.39339339	-0.097486466
93.49349349	0.043991984
93.59359359	0.185030001
93.69369369	0.324215559
93.79379379	0.460155179
93.89389389	0.591487879
93.99399399	0.7168988
94.09409409	0.835132369
94.19419419	0.945004872
94.29429429	1.045416302
94.39439439	1.135361373
94.49449449	1.213939585
94.59459459	1.280364239
94.69469469	1.333970314
94.79479479	1.374221124
94.89489489	1.400713691
94.99499499	1.413182779
95.0950951	1.411503554
95.1951952	1.395692827
95.2952953	1.365908889
95.3953954	1.322449927
95.4954955	1.265751038
95.5955956	1.196379873
95.6956957	1.115030951
95.7957958	1.022518712
95.8958959	0.919769358
95.995996	0.807811579
96.0960961	0.687766261
96.1961962	0.560835256
96.2962963	0.428289357
96.3963964	0.291455567
96.4964965	0.151703821
96.5965966	0.010433268
96.6966967	-0.13094174
96.7967968	-0.271005803
96.8968969	-0.408356647
96.996997	-0.54161916
97.0970971	-0.669459162
97.1971972	-0.790596764
97.2972973	-0.903819174
97.3973974	-1.007992849
97.4974975	-1.102074836
97.5975976	-1.185123217
97.6976977	-1.256306541
97.7977978	-1.314912143
97.8978979	-1.360353284
97.997998	-1.392175022
98.0980981	-1.410058768
98.1981982	-1.413825477
98.2982983	-1.403437437
98.3983984	-1.378998651
98.4984985	-1.34075379
98.5985986	-1.28908575
98.6986987	-1.224511814
98.7987988	-1.147678475
98.8988989	-1.059354962
98.998999	-0.960425541
99.0990991	-0.85188066
99.1991992	-0.734807034
99.2992993	-0.610376766
99.3993994	-0.479835609
99.4994995	-0.344490498
99.5995996	-0.205696464
99.6996997	-0.064843065
99.7997998	0.076659521
99.8998999	0.217394617
100	0.355953231
